,PlanningArea,Subzone,PlanningRegion,Total,young,old,EconomicallyActive,Young,Old,EconomicallyActive,Year
2920,Southern Islands,Southern Group,Central Region,0,0,0,0,0,0,0,2009
2921,Straits View,Straits View,NA,0,0,0,0,0,0,0,2009
2922,Sungei Kadut,Kranji,North Region,20,0,0,0,0,0,0,2009
2923,Sungei Kadut,Mandai,North Region,150,0,120,20,0,85.7081637,14.28469395,2009
2924,Sungei Kadut,Pang Sua,North Region,10,0,0,0,0,0,0,2009
2925,Sungei Kadut,Reservoir View,North Region,30,0,0,0,0,0,0,2009
2926,Sungei Kadut,Turf Club,North Region,670,180,120,400,25.71391837,17.14261225,57.14204083,2009
2927,Tampines,Simei,East Region,42860,14180,2830,25860,33.07673593,6.601351388,60.32188936,2009
2928,Tampines,Tampines East,East Region,138810,46250,9860,82720,33.31412279,7.102210826,59.58365918,2009
2929,Tampines,Tampines North,East Region,0,0,0,0,0,0,0,2009
2930,Tampines,Tampines West,East Region,77960,26740,5190,46050,34.29083941,6.655551852,59.05359592,2009
2931,Tampines,Xilin,East Region,2120,720,100,1310,33.8026582,4.694813639,61.50205868,2009
2932,Tanglin,Chatsworth,Central Region,5030,1300,470,3280,25.74252328,9.306912264,64.95036643,2009
2933,Tanglin,Nassim,Central Region,7530,2250,720,4580,29.80128503,9.53641121,60.66217131,2009
2934,Tanglin,Ridout,Central Region,1270,320,150,800,25.19665199,11.81093062,62.99162999,2009
2935,Tanglin,Tyersall,Central Region,3470,1050,370,2060,30.17232709,10.63215336,59.1952322,2009
2936,Tengah,Tengah,NA,10,0,0,0,0,0,0,2009
2937,Toa Payoh,Bidadari,Central Region,10,0,0,0,0,0,0,2009
2938,Toa Payoh,Boon Teck,Central Region,16360,4180,2870,9330,25.51890994,17.52135682,56.95967219,2009
2939,Toa Payoh,Braddell,Central Region,11540,2810,1880,6860,24.32898326,16.27704218,59.39388797,2009
2940,Toa Payoh,Kallang,Central Region,8670,2170,1440,5070,24.9999712,16.58984264,58.41007096,2009
2941,Toa Payoh,Kim Keat,Central Region,8990,2440,1110,5440,27.14123789,12.34703855,60.51161233,2009
2942,Toa Payoh,Marymount,Central Region,13210,2870,2440,7910,21.70951459,18.45686955,59.83354022,2009
2943,Toa Payoh,Paya Lebar,Central Region,6850,1830,910,4110,26.71528947,13.28465214,59.99991241,2009
2944,Toa Payoh,Pei Chun,Central Region,12320,3150,1850,7330,25.54742454,15.00404298,59.44845138,2009
2945,Toa Payoh,Potong Pasir,Central Region,13320,3260,1490,8570,24.4744561,11.18617779,64.33929104,2009
2946,Toa Payoh,Sennett,Central Region,4430,1190,700,2530,26.92301601,15.83706824,57.2396895,2009
2947,Toa Payoh,Toa Payoh Central,Central Region,27170,7010,3790,16380,25.79101332,13.9440714,60.26487849,2009
2948,Toa Payoh,Woodleigh,Central Region,1800,630,110,1090,34.42604139,6.010896115,59.56251605,2009
2949,Tuas,Pioneer,NA,30,0,0,0,0,0,0,2009
2950,Tuas,Tengeh,NA,0,0,0,0,0,0,0,2009
2951,Tuas,Tuas Bay,NA,10,0,0,0,0,0,0,2009
2952,Tuas,Tuas Coast,NA,0,0,0,0,0,0,0,2009
2953,Tuas,Tuas Promenade,NA,10,0,0,0,0,0,0,2009
2954,Tuas,Tuas View,NA,20,0,0,0,0,0,0,2009
2955,Western Islands,Bukum,NA,0,0,0,0,0,0,0,2009
2956,Western Islands,Jurong Island,NA,0,0,0,0,0,0,0,2009
2957,Western Islands,Sudong,NA,0,0,0,0,0,0,0,2009
2958,Western Water Catchment,Western Water Catchment,NA,1040,400,70,580,38.09487529,6.666603175,55.23756917,2009
2959,Woodlands,Greenwood Park,North Region,40,0,0,0,0,0,0,2009
2960,Woodlands,Midview,North Region,34630,13780,1690,19170,39.78058898,4.878751478,55.34063068,2009
2961,Woodlands,North Coast,North Region,15270,4650,1400,9240,30.41201412,9.156305326,60.43161515,2009
2962,Woodlands,Senoko West,North Region,10,0,0,0,0,0,0,2009
2963,Woodlands,Woodgrove,North Region,35510,13700,1690,20120,38.58067063,4.759221414,56.66007979,2009
2964,Woodlands,Woodlands East,North Region,95400,35720,3750,55940,37.43841972,3.930405206,58.63116459,2009
2965,Woodlands,Woodlands Regional Centre,North Region,0,0,0,0,0,0,0,2009
2966,Woodlands,Woodlands South,North Region,32700,12270,1370,19070,37.51145292,4.188320334,58.30019618,2009
2967,Woodlands,Woodlands West,North Region,31550,10280,2680,18600,32.57286674,8.491759033,58.93534254,2009
2968,Yishun,Khatib,North Region,11640,3610,810,7240,30.96052233,6.9468208,62.0925711,2009
2969,Yishun,Lower Seletar,North Region,1060,430,70,560,40.56565504,6.603711286,52.82969029,2009
2970,Yishun,Nee Soon,North Region,900,280,100,550,30.10720315,10.75257255,59.13914904,2009
2971,Yishun,Northland,North Region,32740,10850,2000,19890,33.13987992,6.108733626,60.75135591,2009
2972,Yishun,Springleaf,North Region,3570,1190,330,2040,33.4268724,9.269636883,57.30320982,2009
2973,Yishun,Yishun Central,North Region,1610,520,130,970,32.09856729,8.024641823,59.8761736,2009
2974,Yishun,Yishun East,North Region,32930,11710,1720,19520,35.53868421,5.220028765,59.24125668,2009
2975,Yishun,Yishun South,North Region,40550,13120,2840,24600,32.34713206,7.00197066,60.65087262,2009
2976,Yishun,Yishun West,North Region,60220,18310,4770,37150,30.40012778,7.91964006,61.68021556,2009
2977,Planning Area,Subzone,NA,0,0,0,0,0,0,0,2009
2978,Ang Mo Kio,Cheng San,North East Region,30590,7680,3370,19550,25.09803101,11.0130683,63.88886801,2008
2979,Ang Mo Kio,Chong Boon,North East Region,29870,7420,3800,18650,24.84096925,12.72179018,62.43720708,2008
2980,Ang Mo Kio,Kebun Bahru,North East Region,25880,6660,3280,15960,25.71427579,12.66408777,61.62159783,2008
2981,Ang Mo Kio,Seletar,North East Region,0,0,0,0,0,0,0,2008
2982,Ang Mo Kio,Sembawang Hills,North East Region,6820,2280,830,3740,33.28462294,12.11677063,54.59846044,2008
2983,Ang Mo Kio,Shangri-La,North East Region,20900,5190,2930,12780,24.832524,14.01913205,61.1482961,2008
2984,Ang Mo Kio,Sindo,North East Region,7290,2540,670,4090,34.79447288,9.178069619,56.02732051,2008
2985,Ang Mo Kio,Town Centre,North East Region,4870,1450,460,2980,29.6522911,9.406933728,60.94057067,2008
2986,Ang Mo Kio,Townsville,North East Region,21390,5110,2890,13400,23.87849351,13.50466659,62.61679317,2008
2987,Ang Mo Kio,Yio Chu Kang,North East Region,31460,9410,2620,19440,29.90148398,8.325386614,61.77309763,2008
2988,Bedok,Bayshore,East Region,6260,1810,430,4030,28.86757756,6.858043289,64.27421966,2008
2989,Bedok,Bedok North,East Region,89960,25660,9740,54590,28.5142762,10.82342362,60.66228907,2008
2990,Bedok,Bedok Reservoir,East Region,23260,7650,1720,13900,32.87493216,7.391488014,59.73353686,2008
2991,Bedok,Bedok South,East Region,52000,14860,6520,30630,28.57142308,12.53604835,58.89250935,2008
2992,Bedok,Frankel,East Region,30830,9250,3790,17800,29.99350519,12.28923078,57.71723161,2008
2993,Bedok,Kaki Bukit,East Region,43530,14480,3150,25910,33.25676774,7.234725026,59.50848427,2008
2994,Bedok,Kembangan,East Region,38610,11050,4560,23000,28.61952121,11.81040875,59.57004414,2008
2995,Bedok,Siglap,East Region,7540,2020,1110,4430,26.71954138,14.68252026,58.59780609,2008
2996,Bishan,Bishan East,Central Region,30430,9260,2650,18510,30.44048966,8.711371232,60.84810623,2008
2997,Bishan,Marymount,Central Region,29190,9780,2140,17280,33.49313921,7.328764613,59.17806193,2008
2998,Bishan,Upper Thomson,Central Region,31400,9140,3850,18420,29.09900379,12.25723901,58.64372536,2008
2999,Boon Lay,Liu Fang,NA,0,0,0,0,0,0,0,2008
3000,Boon Lay,Samulun,NA,10,0,0,0,0,0,0,2008
3001,Boon Lay,Shipyard,NA,10,0,0,0,0,0,0,2008
3002,Boon Lay,Tukang,NA,20,0,0,0,0,0,0,2008
3003,Bukit Batok,Brickworks,West Region,0,0,0,0,0,0,0,2008
3004,Bukit Batok,Bukit Batok Central,West Region,26880,8610,1890,16410,31.9955288,7.023408761,60.98102528,2008
3005,Bukit Batok,Bukit Batok East,West Region,16030,4990,1070,9980,31.10970629,6.670818784,62.21941258,2008
3006,Bukit Batok,Bukit Batok South,West Region,14630,5430,660,8550,37.0901386,4.508193642,58.40159945,2008
3007,Bukit Batok,Bukit Batok West,West Region,16310,5220,1140,9950,32.00488534,6.989572661,61.00548068,2008
3008,Bukit Batok,Gombak,West Region,8800,2490,820,5490,28.29542239,9.318171229,62.38629274,2008
3009,Bukit Batok,Guilin,West Region,13780,4500,890,8390,32.65599952,6.458631017,60.88529689,2008
3010,Bukit Batok,Hillview,West Region,17760,6440,950,10380,36.24083498,5.346085905,58.41302284,2008
3011,Bukit Batok,Hong Kah,West Region,30100,10160,1770,18170,33.75414161,5.880396717,60.36542845,2008
3012,Bukit Merah,Alexandra Hill,Central Region,16210,4210,2450,9560,25.95559436,15.10479957,58.93954443,2008
3013,Bukit Merah,Alexandra North,Central Region,750,240,20,500,31.57853186,2.631544322,65.78860804,2008
3014,Bukit Merah,Bukit Ho Swee,Central Region,15770,3420,2840,9530,21.65926431,17.98605574,60.35461662,2008
3015,Bukit Merah,Bukit Merah,Central Region,1320,380,160,820,27.94097102,11.76461938,60.29367431,2008
3016,Bukit Merah,Depot Road,Central Region,5060,1230,620,3190,24.40471348,12.30156289,63.29352521,2008
3017,Bukit Merah,Everton Park,Central Region,9500,2060,1410,6050,21.63863273,14.81090881,63.55035341,2008
3018,Bukit Merah,Henderson Hill,Central Region,15790,3690,2750,9380,23.32489044,17.38304843,59.29199792,2008
3019,Bukit Merah,Kampong Tiong Bahru,Central Region,11730,2710,1930,7080,23.12284716,16.46756274,60.40950477,2008
3020,Bukit Merah,Maritime Square,Central Region,1880,510,120,1260,26.98398421,6.349172756,66.66631393,2008
3021,Bukit Merah,Redhill,Central Region,11110,2670,1620,6830,24.01076977,14.56833222,61.42080807,2008
3022,Bukit Merah,Singapore General Hospital,Central Region,30,0,0,0,0,0,0,2008
3023,Bukit Merah,Tanjong Pagar,Central Region,10,0,0,0,0,0,0,2008
3024,Bukit Merah,Telok Blangah Drive,Central Region,16340,4040,2360,9950,24.70946501,14.43424194,60.85623189,2008
3025,Bukit Merah,Telok Blangah Rise,Central Region,15070,3660,2050,9370,24.27054093,13.59415544,62.13523731,2008
3026,Bukit Merah,Telok Blangah Way,Central Region,11140,2500,1840,6820,22.40141362,16.48744042,61.11105635,2008
3027,Bukit Merah,Tiong Bahru,Central Region,8400,1690,1360,5360,20.09510096,16.1712055,63.73357463,2008
3028,Bukit Merah,Tiong Bahru Station,Central Region,16550,4190,2360,10020,25.28664738,14.24259853,60.47069374,2008
3029,Bukit Panjang,Bangkit,West Region,25210,8440,2090,14700,33.45222614,8.283785857,58.26394837,2008
3030,Bukit Panjang,Bukit Panjang,West Region,34660,12210,2180,20300,35.1974531,6.284229956,58.51828812,2008
3031,Bukit Panjang,Dairy Farm,West Region,3630,1280,260,2090,35.26161085,7.162514704,57.57559897,2008
3032,Bukit Panjang,Fajar,West Region,22860,8250,1330,13290,36.07344291,5.81547625,58.11103712,2008
3033,Bukit Panjang,Nature Reserve,West Region,3510,1220,210,2080,34.75773573,5.982888938,59.25909043,2008
3034,Bukit Panjang,Saujana,West Region,21740,8130,1010,12590,37.41369654,4.647950001,57.93830744,2008
3035,Bukit Panjang,Senja,West Region,15900,5710,820,9390,35.86681164,5.150750533,58.98237501,2008
3036,Bukit Timah,Anak Bukit,Central Region,21910,7220,2160,12520,32.96802148,9.863009195,57.16892367,2008
3037,Bukit Timah,Coronation Road,Central Region,5480,1690,680,3120,30.78318619,12.38613409,56.83049758,2008
3038,Bukit Timah,Farrer Court,Central Region,4080,1130,590,2380,27.56090839,14.3902088,58.04863891,2008
3039,Bukit Timah,Hillcrest,Central Region,8100,2540,940,4620,31.35798598,11.60492394,57.03696662,2008
3040,Bukit Timah,Holland Road,Central Region,8050,2660,800,4600,33.00244044,9.925545998,57.07188949,2008
3041,Bukit Timah,Leedon Park,Central Region,5750,1610,580,3560,27.9999513,10.08693898,61.9129358,2008
3042,Bukit Timah,Swiss Club,Central Region,5150,1650,620,2880,32.03877274,12.03881158,55.92222151,2008
3043,Bukit Timah,Ulu Pandan,Central Region,10770,3460,1020,6290,32.12624687,9.470743296,58.40291699,2008
3044,Central Water Catchment,Central Water Catchment,NA,10,0,0,0,0,0,0,2008
3045,Changi,Changi Airport,East Region,10,0,0,0,0,0,0,2008
3046,Changi,Changi Point,East Region,680,140,120,420,20.58793253,17.64679931,61.76379759,2008
3047,Changi,Changi West,East Region,1210,500,50,650,41.66631945,4.166631945,54.16621528,2008
3048,Changi Bay,Changi Bay,NA,0,0,0,0,0,0,0,2008
3049,Choa Chu Kang,Central,West Region,20130,7420,1110,11620,36.82380307,5.50868213,57.66746518,2008
3050,Choa Chu Kang,Keat Hong,West Region,16450,6220,870,9370,37.78855541,5.285537494,56.92584634,2008
3051,Choa Chu Kang,Kranji North,West Region,15610,6320,580,8720,40.4609216,3.713185843,55.82582854,2008
3052,Choa Chu Kang,Pang Sua,West Region,17120,7070,710,9340,41.29670485,4.147193839,54.5560429,2008
3053,Choa Chu Kang,Peng Siang,West Region,31060,11430,1620,18020,36.78788645,5.214031151,57.99805021,2008
3054,Choa Chu Kang,Teck Whye,West Region,26670,9140,2090,15450,34.25785822,7.833580272,57.90852402,2008
3055,Choa Chu Kang,Yew Tee,West Region,44750,16330,2000,26410,36.49976833,4.470271687,59.02993763,2008
3056,Clementi,Clementi Central,West Region,13220,3140,1620,8480,23.71599417,12.23564031,64.04828999,2008
3057,Clementi,Clementi North,West Region,24210,5430,3250,15540,22.41947877,13.41865672,64.16182322,2008
3058,Clementi,Clementi West,West Region,17510,4720,1620,11170,26.95600973,9.251850798,63.79208236,2008
3059,Clementi,Clementi Woods,West Region,21200,5400,2520,13290,25.45967682,11.88118252,62.65909351,2008
3060,Clementi,Faber,West Region,4410,1480,350,2590,33.48408714,7.918534121,58.5971525,2008
3061,Clementi,Pandan,West Region,20,0,0,0,0,0,0,2008
3062,Clementi,Sunset Way,West Region,6790,2040,690,4070,29.99995588,10.1470439,59.85285316,2008
3063,Clementi,Toh Tuck,West Region,30,0,0,0,0,0,0,2008
3064,Clementi,West Coast,West Region,3640,1140,260,2260,31.14745588,7.103805727,61.74846517,2008
3065,Downtown Core,Anson,Central Region,120,20,20,70,18.18016544,18.18016544,63.63057904,2008
3066,Downtown Core,Bayfront Subzone,Central Region,0,0,0,0,0,0,0,2008
3067,Downtown Core,Bugis,Central Region,2750,530,520,1710,19.20282898,18.84051145,61.95629726,2008
3068,Downtown Core,Cecil,Central Region,60,0,0,0,0,0,0,2008
3069,Downtown Core,Central Subzone,Central Region,130,10,0,130,7.142346975,0,92.85051068,2008
3070,Downtown Core,City Hall,Central Region,80,0,0,0,0,0,0,2008
3071,Downtown Core,Clifford Pier,Central Region,0,0,0,0,0,0,0,2008
3072,Downtown Core,Marina Centre,Central Region,50,0,0,0,0,0,0,2008
3073,Downtown Core,Maxwell,Central Region,0,0,0,0,0,0,0,2008
3074,Downtown Core,Phillip,Central Region,10,0,0,0,0,0,0,2008
3075,Downtown Core,Raffles Place,Central Region,110,40,0,80,33.33055579,0,66.66111157,2008
3076,Downtown Core,Tanjong Pagar,Central Region,410,80,30,290,19.99950001,7.499812505,72.49818755,2008
3077,Geylang,Aljunied,Central Region,43940,11550,5510,26890,26.2798575,12.53697098,61.18314876,2008
3078,Geylang,Geylang East,Central Region,32040,8970,3840,19240,27.98751077,11.98127551,60.03118252,2008
3079,Geylang,Kallang Way,Central Region,60,0,0,0,0,0,0,2008
3080,Geylang,Kampong Ubi,Central Region,14100,4840,860,8410,34.30188923,6.094963788,59.60307611,2008
3081,Geylang,Macpherson,Central Region,29920,8010,4530,17370,26.78033207,15.14543125,58.07420325,2008
3082,Hougang,Defu Industrial Park,North East Region,30,0,0,0,0,0,0,2008
3083,Hougang,Hougang Central,North East Region,50310,16020,4300,29980,31.84890023,8.548706054,59.60237384,2008
3084,Hougang,Lorong Ah Soo,North East Region,35340,10020,3970,21380,28.32908444,11.22419813,60.44668916,2008
3085,Hougang,Rosyth,North East Region,22770,7370,2240,13160,32.36713554,9.837501169,57.79531937,2008
3086,Hougang,Sungei Serangoon,North East Region,0,0,0,0,0,0,0,2008
3087,Hougang,Tai Keng,North East Region,12990,4110,1410,7490,31.5910595,10.83780873,57.5710549,2008
3088,Hougang,Trafalgar,North East Region,95330,31590,7020,56730,33.13404309,7.363120688,59.50282573,2008
3089,Jurong East,Boon Lay,West Region,20230,6350,1680,12210,31.37350229,8.300391156,60.32605715,2008
3090,Jurong East,International Business Park,West Region,10,0,0,0,0,0,0,2008
3091,Jurong East,Jurong Lake,West Region,1160,280,140,770,23.52921404,11.76460702,64.70533861,2008
3092,Jurong East,Jurong Port,West Region,0,0,0,0,0,0,0,2008
3093,Jurong East,Jurong Regional Centre,West Region,2570,730,270,1580,28.29446397,10.46507572,61.24007271,2008
3094,Jurong East,Jurong River,West Region,10,0,0,0,0,0,0,2008
3095,Jurong East,Penjuru Crescent,West Region,20,0,0,0,0,0,0,2008
3096,Jurong East,Teban Gardens,West Region,19060,5540,1720,11790,29.08134956,9.028866652,61.88973129,2008
3097,Jurong East,Toh Guan,West Region,15330,5390,720,9230,35.1368741,4.693608414,60.1694523,2008
3098,Jurong East,Yuhua,West Region,30110,8790,2670,18660,29.18325724,8.86453889,61.95217067,2008
3099,Jurong West,Boon Lay,West Region,22910,6950,1800,14160,30.33608453,7.856827649,61.80704417,2008
3100,Jurong West,Boon Lay,North Region,22910,6950,1800,14160,30.33608453,7.856827649,61.80704417,2008
3101,Jurong West,Central,West Region,67810,22810,2700,42320,33.62818316,3.980538997,62.3912631,2008
3102,Jurong West,Central,North Region,67810,22810,2700,42320,33.62818316,3.980538997,62.3912631,2008
3103,Jurong West,Chin Bee,West Region,10,0,0,0,0,0,0,2008
3104,Jurong West,Chin Bee,North Region,10,0,0,0,0,0,0,2008
3105,Jurong West,Hong Kah,West Region,59580,18850,4180,36580,31.62220573,7.012245091,61.3655324,2008
3106,Jurong West,Hong Kah,North Region,59580,18850,4180,36580,31.62220573,7.012245091,61.3655324,2008
3107,Jurong West,Kian Teck,West Region,50,0,0,0,0,0,0,2008
3108,Jurong West,Kian Teck,North Region,50,0,0,0,0,0,0,2008
3109,Jurong West,Safti,West Region,0,0,0,0,0,0,0,2008
3110,Jurong West,Safti,North Region,0,0,0,0,0,0,0,2008
3111,Jurong West,Taman Jurong,West Region,32120,10840,2200,19090,33.73792912,6.847181187,59.41485857,2008
3112,Jurong West,Taman Jurong,North Region,32120,10840,2200,19090,33.73792912,6.847181187,59.41485857,2008
3113,Jurong West,Wenya,West Region,8210,2640,380,5210,32.0777253,4.617248339,63.30490485,2008
3114,Jurong West,Wenya,North Region,8210,2640,380,5210,32.0777253,4.617248339,63.30490485,2008
3115,Jurong West,Yunnan,West Region,73340,26720,3380,43260,36.4231139,4.607414857,58.96945761,2008
3116,Jurong West,Yunnan,North Region,73340,26720,3380,43260,36.4231139,4.607414857,58.96945761,2008
3117,Kallang,Bendemeer,Central Region,29630,7440,4130,18070,25.10120611,13.93386844,60.96489171,2008
3118,Kallang,Boon Keng,Central Region,11030,2710,1570,6750,24.56933403,14.23389462,61.19668069,2008
3119,Kallang,Crawford,Central Region,9990,1910,2310,5780,19.0999809,23.0999769,57.7999422,2008
3120,Kallang,Geylang Bahru,Central Region,13800,3460,2060,8300,25.03616133,14.90592264,60.05784366,2008
3121,Kallang,Kallang Bahru,Central Region,20,0,0,0,0,0,0,2008
3122,Kallang,Kampong Bugis,Central Region,830,220,90,540,25.88204845,10.58811073,63.52866437,2008
3123,Kallang,Kampong Java,Central Region,12010,3020,1540,7440,25.16664569,12.83332264,61.99994833,2008
3124,Kallang,Lavender,Central Region,10010,2400,1430,6190,23.9520719,14.27144284,61.77638545,2008
3125,Kallang,Tanjong Rhu,Central Region,10900,3000,1040,6870,27.49768332,9.532530218,62.9696948,2008
3126,Lim Chu Kang,Lim Chu Kang,NA,90,0,0,0,0,0,0,2008
3127,Mandai,Subzone 1,North Region,0,0,0,0,0,0,0,2008
3128,Mandai,Subzone 2,North Region,0,0,0,0,0,0,0,2008
3129,Mandai,Subzone 3,North Region,1530,530,120,890,34.41536094,7.792157194,57.79183252,2008
3130,Marina East,Marina East,NA,0,0,0,0,0,0,0,2008
3131,Marina South,Marina South,NA,0,0,0,0,0,0,0,2008
3132,Marine Parade,East Coast,Central Region,0,0,0,0,0,0,0,2008
3133,Marine Parade,Katong,Central Region,9270,2750,1120,5410,29.63358876,12.06895251,58.29735097,2008
3134,Marine Parade,Marina East,Central Region,0,0,0,0,0,0,0,2008
3135,Marine Parade,Marine Parade,Central Region,28020,7180,4550,16290,25.62454474,16.23839535,58.13702422,2008
